2021-01-29 21:18:39 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-01-29 21:18:39 |DEBUG |JavaFX Application Thread |Main.java:45 |com.zlimbo.zcat.Main |[start] end
2021-01-29 21:18:42 |DEBUG |JavaFX Application Thread |MainWindow.java:603 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] start
2021-01-29 21:43:34 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-01-29 21:43:35 |DEBUG |JavaFX Application Thread |Main.java:45 |com.zlimbo.zcat.Main |[start] end
2021-01-29 21:43:36 |DEBUG |JavaFX Application Thread |MainWindow.java:603 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] start
2021-01-29 21:44:08 |DEBUG |JavaFX Application Thread |SqlController.java:134 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-01-29 21:44:08 |DEBUG |JavaFX Application Thread |SqlController.java:147 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://10.60.178.75:3308/ouyeel?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-01-29 21:44:08 |ERROR |JavaFX Application Thread |SqlController.java:153 |com.zlimbo.zcat.connect.SqlConnector |database connect fail: password is wrong
2021-01-29 21:44:08 |DEBUG |JavaFX Application Thread |SqlController.java:159 |com.zlimbo.zcat.connect.SqlConnector |[SqlController] end
2021-01-29 21:44:09 |DEBUG |JavaFX Application Thread |MainWindow.java:696 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] end
2021-01-29 21:44:25 |DEBUG |JavaFX Application Thread |MainWindow.java:603 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] start
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:134 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:147 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://10.60.178.75:3308/ouyeel?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:159 |com.zlimbo.zcat.connect.SqlConnector |[SqlController] end
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |MainWindow.java:549 |com.zlimbo.zcat.window.MainWindow |[showDatabase] start
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:169 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] start
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoice
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoice22
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoice23
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoice24
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoice25
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicetest
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicetest1
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb2
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb3
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb5
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb6
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb7
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb8
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb9
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: orderinfo
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: orderinfo_copy1
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: resourceinfo
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: resourceinfo_copy1
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |SqlController.java:195 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] end
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |MainWindow.java:594 |com.zlimbo.zcat.window.MainWindow |[showDatabase] end
2021-01-29 21:45:27 |DEBUG |JavaFX Application Thread |MainWindow.java:696 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] end
2021-01-29 22:04:18 |DEBUG |JavaFX Application Thread |MainWindow.java:568 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-01-29 22:04:18 |DEBUG |JavaFX Application Thread |MainWindow.java:582 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:568 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:582 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:568 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:572 |com.zlimbo.zcat.window.MainWindow |item name: invoice
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:487 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:177 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = invoice]
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:181 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:160 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = invoice]
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:166 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:332 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:333 |com.zlimbo.zcat.window.MainWindow |sql: SELECT * FROM invoice
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |MainWindow.java:343 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |SqlController.java:248 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |SqlController.java:249 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice
2021-01-29 22:08:14 |DEBUG |JavaFX Application Thread |SqlController.java:262 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@4ca202c2: SELECT * FROM invoice
2021-01-29 22:08:33 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-01-29 22:08:33 |DEBUG |JavaFX Application Thread |Main.java:45 |com.zlimbo.zcat.Main |[start] end
2021-01-29 22:24:20 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-01-29 22:24:20 |DEBUG |JavaFX Application Thread |Main.java:45 |com.zlimbo.zcat.Main |[start] end
2021-01-29 22:24:39 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-01-29 22:24:39 |DEBUG |JavaFX Application Thread |SqlController.java:134 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-01-29 22:24:39 |DEBUG |JavaFX Application Thread |SqlController.java:147 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://10.60.178.75:3308/ouyeel?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
