2021-01-24 11:20:10 |DEBUG |JavaFX Application Thread |Main.java:26 |com.zlimbo.zcat.Main |[start] start
2021-01-24 11:20:10 |DEBUG |JavaFX Application Thread |MainWindowController.java:90 |com.zlimbo.zcat.chain.MainWindowController |[initialize] start
2021-01-24 11:20:10 |DEBUG |JavaFX Application Thread |MainWindowController.java:117 |com.zlimbo.zcat.chain.MainWindowController |[initialize] end
2021-01-24 11:20:11 |DEBUG |JavaFX Application Thread |Main.java:36 |com.zlimbo.zcat.Main |[start] end
2021-01-24 11:20:16 |DEBUG |JavaFX Application Thread |MainWindowController.java:662 |com.zlimbo.zcat.chain.MainWindowController |[connectionCita] start
2021-01-24 11:20:18 |DEBUG |JavaFX Application Thread |MainWindowController.java:716 |com.zlimbo.zcat.chain.MainWindowController |[connectDatabase] end
2021-01-24 11:20:40 |DEBUG |JavaFX Application Thread |Main.java:26 |com.zlimbo.zcat.Main |[start] start
2021-01-24 11:20:40 |DEBUG |JavaFX Application Thread |MainWindowController.java:90 |com.zlimbo.zcat.chain.MainWindowController |[initialize] start
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:134 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:147 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://localhost:3306/ouyeel?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:159 |com.zlimbo.zcat.connect.SqlConnector |[SqlController] end
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |MainWindowController.java:507 |com.zlimbo.zcat.chain.MainWindowController |[showDatabase] start
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:169 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] start
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: invoice
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: person
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: privatekey
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo2
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo3
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo4
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: saleresource
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: sc
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: stu
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: test
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: tx
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |table: userkey
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |SqlController.java:195 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] end
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |MainWindowController.java:544 |com.zlimbo.zcat.chain.MainWindowController |[showDatabase] end
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |MainWindowController.java:117 |com.zlimbo.zcat.chain.MainWindowController |[initialize] end
2021-01-24 11:20:41 |DEBUG |JavaFX Application Thread |Main.java:36 |com.zlimbo.zcat.Main |[start] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:526 |com.zlimbo.zcat.chain.MainWindowController |[handle] start

2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:540 |com.zlimbo.zcat.chain.MainWindowController |[handle] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:526 |com.zlimbo.zcat.chain.MainWindowController |[handle] start

2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:530 |com.zlimbo.zcat.chain.MainWindowController |item name: invoice
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:127 |com.zlimbo.zcat.chain.MainWindowController |[showTable] start
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:634 |com.zlimbo.zcat.chain.MainWindowController |[addTab] start [tabName = invoice]
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:638 |com.zlimbo.zcat.chain.MainWindowController |[addTab] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:617 |com.zlimbo.zcat.chain.MainWindowController |[tabAddContextMenu] start [tabName = invoice]
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:623 |com.zlimbo.zcat.chain.MainWindowController |[tabAddContextMenu] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:194 |com.zlimbo.zcat.chain.MainWindowController |[executeSqlAndShowTableView] start
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:195 |com.zlimbo.zcat.chain.MainWindowController |sql: SELECT * FROM invoice
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:224 |com.zlimbo.zcat.chain.MainWindowController |Query!
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |SqlController.java:248 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |SqlController.java:249 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |SqlController.java:262 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@60d769bb: SELECT * FROM invoice
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |SqlController.java:266 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.044s
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |SqlController.java:304 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:285 |com.zlimbo.zcat.chain.MainWindowController |[showQuerySingle] start
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:323 |com.zlimbo.zcat.chain.MainWindowController |[showQuerySingle] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:271 |com.zlimbo.zcat.chain.MainWindowController |[executeSqlAndShowTableView] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:181 |com.zlimbo.zcat.chain.MainWindowController |[showTable] end
2021-01-24 11:20:43 |DEBUG |JavaFX Application Thread |MainWindowController.java:540 |com.zlimbo.zcat.chain.MainWindowController |[handle] end
2021-01-24 11:20:52 |DEBUG |JavaFX Application Thread |MainWindowController.java:526 |com.zlimbo.zcat.chain.MainWindowController |[handle] start

2021-01-24 11:20:52 |DEBUG |JavaFX Application Thread |MainWindowController.java:540 |com.zlimbo.zcat.chain.MainWindowController |[handle] end
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:526 |com.zlimbo.zcat.chain.MainWindowController |[handle] start

2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:530 |com.zlimbo.zcat.chain.MainWindowController |item name: person
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:127 |com.zlimbo.zcat.chain.MainWindowController |[showTable] start
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:634 |com.zlimbo.zcat.chain.MainWindowController |[addTab] start [tabName = person]
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:638 |com.zlimbo.zcat.chain.MainWindowController |[addTab] end
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:617 |com.zlimbo.zcat.chain.MainWindowController |[tabAddContextMenu] start [tabName = person]
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:623 |com.zlimbo.zcat.chain.MainWindowController |[tabAddContextMenu] end
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:194 |com.zlimbo.zcat.chain.MainWindowController |[executeSqlAndShowTableView] start
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:195 |com.zlimbo.zcat.chain.MainWindowController |sql: SELECT * FROM person
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:224 |com.zlimbo.zcat.chain.MainWindowController |Query!
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |SqlController.java:248 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |SqlController.java:249 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM person
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |SqlController.java:262 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@73040f3e: SELECT * FROM person
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |SqlController.java:266 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.008s
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |SqlController.java:304 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:285 |com.zlimbo.zcat.chain.MainWindowController |[showQuerySingle] start
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:323 |com.zlimbo.zcat.chain.MainWindowController |[showQuerySingle] end
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:271 |com.zlimbo.zcat.chain.MainWindowController |[executeSqlAndShowTableView] end
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:181 |com.zlimbo.zcat.chain.MainWindowController |[showTable] end
2021-01-24 11:20:53 |DEBUG |JavaFX Application Thread |MainWindowController.java:540 |com.zlimbo.zcat.chain.MainWindowController |[handle] end
2021-01-24 11:20:58 |DEBUG |JavaFX Application Thread |MainWindowController.java:526 |com.zlimbo.zcat.chain.MainWindowController |[handle] start

2021-01-24 11:20:58 |DEBUG |JavaFX Application Thread |MainWindowController.java:540 |com.zlimbo.zcat.chain.MainWindowController |[handle] end
2021-01-24 11:20:59 |DEBUG |JavaFX Application Thread |MainWindowController.java:526 |com.zlimbo.zcat.chain.MainWindowController |[handle] start

2021-01-24 11:20:59 |DEBUG |JavaFX Application Thread |MainWindowController.java:540 |com.zlimbo.zcat.chain.MainWindowController |[handle] end
2021-01-24 11:21:00 |DEBUG |JavaFX Application Thread |MainWindowController.java:526 |com.zlimbo.zcat.chain.MainWindowController |[handle] start

2021-01-24 11:21:00 |DEBUG |JavaFX Application Thread |MainWindowController.java:530 |com.zlimbo.zcat.chain.MainWindowController |item name: invoice
2021-01-24 11:21:00 |DEBUG |JavaFX Application Thread |MainWindowController.java:127 |com.zlimbo.zcat.chain.MainWindowController |[showTable] start
