2021-01-02 14:03:20 |DEBUG |JavaFX Application Thread |Main.java:26 |com.zlimbo.zcat.Main |[start] start
2021-01-02 14:03:21 |DEBUG |JavaFX Application Thread |MainWindowController.java:82 |com.zlimbo.zcat.controller.MainWindowController |[initialize] start
2021-01-02 14:03:21 |DEBUG |JavaFX Application Thread |SqlController.java:131 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-01-02 14:03:21 |DEBUG |JavaFX Application Thread |SqlController.java:144 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://localhost:3100/ouyeel?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-01-02 14:03:25 |ERROR |JavaFX Application Thread |SqlController.java:150 |com.zlimbo.zcat.connect.SqlConnector |database connect fail: Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.
2021-01-02 14:03:25 |DEBUG |JavaFX Application Thread |SqlController.java:156 |com.zlimbo.zcat.connect.SqlConnector |[SqlController] end
2021-01-02 14:03:25 |DEBUG |JavaFX Application Thread |MainWindowController.java:497 |com.zlimbo.zcat.controller.MainWindowController |[showDatabase] start
2021-01-02 14:03:25 |DEBUG |JavaFX Application Thread |SqlController.java:165 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] start
2021-01-02 14:03:25 |ERROR |JavaFX Application Thread |SqlController.java:177 |com.zlimbo.zcat.connect.SqlConnector |null
2021-01-02 14:03:25 |DEBUG |JavaFX Application Thread |SqlController.java:191 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] end
2021-01-02 14:03:25 |DEBUG |JavaFX Application Thread |MainWindowController.java:534 |com.zlimbo.zcat.controller.MainWindowController |[showDatabase] end
2021-01-02 14:03:25 |DEBUG |JavaFX Application Thread |MainWindowController.java:112 |com.zlimbo.zcat.controller.MainWindowController |[initialize] end
2021-01-02 14:03:25 |DEBUG |JavaFX Application Thread |Main.java:35 |com.zlimbo.zcat.Main |[start] end
2021-01-02 14:03:29 |DEBUG |JavaFX Application Thread |MainWindowController.java:516 |com.zlimbo.zcat.controller.MainWindowController |[handle] start

2021-01-02 14:03:29 |DEBUG |JavaFX Application Thread |MainWindowController.java:530 |com.zlimbo.zcat.controller.MainWindowController |[handle] end
2021-01-02 14:03:29 |DEBUG |JavaFX Application Thread |MainWindowController.java:516 |com.zlimbo.zcat.controller.MainWindowController |[handle] start

